,Region/Group,Country Code,Year,Continent,Population,CO2,Per Capita CO2,Cumulative CO2,Emissions Category,CO2 Log,Pop Log,Pop Outliers,Pop Category
584,North America,NAM-XUSA,1968,North America,312721533.0,4738.308999999999,1.5151847570406989e-05,856033.354,Low,8.463646623471382,19.56082368478358,not outlier,100M-1B
585,North America,NAM-XUSA,1969,North America,317807448.0,4968.089,1.5632386941416173e-05,856033.354,Low,8.51099180249042,19.576956251062175,not outlier,100M-1B
586,North America,NAM-XUSA,1970,North America,323225986.0,5385.25,1.6660943838840976e-05,856033.354,Low,8.591604688930047,19.593862286700663,not outlier,100M-1B
587,North America,NAM-XUSA,1971,North America,328861429.0,5466.380999999999,1.6622140871375946e-05,856033.354,Low,8.60655498733921,19.611147034595824,not outlier,100M-1B
588,North America,NAM-XUSA,1972,North America,334187762.0,5750.781,1.7208233376301793e-05,856033.354,Low,8.657264824962569,19.62721355765627,not outlier,100M-1B
589,North America,NAM-XUSA,1973,North America,339231480.0,6008.804,1.771299055146651e-05,856033.354,Low,8.701147414684648,19.642193267127368,not outlier,100M-1B
590,North America,NAM-XUSA,1974,North America,344226863.0,5881.1849999999995,1.7085200581803516e-05,856033.354,Low,8.679683570506453,19.65681148634287,not outlier,100M-1B
591,North America,NAM-XUSA,1975,North America,349224548.0,5778.037,1.654533460803563e-05,856033.354,Low,8.661992338789062,19.67122568014603,not outlier,100M-1B
592,North America,NAM-XUSA,1976,North America,354178873.0,6121.435,1.7283456091408368e-05,856033.354,Low,8.719715172191771,19.685312637265444,not outlier,100M-1B
593,North America,NAM-XUSA,1977,North America,359152719.0,6292.683,1.7520911487238387e-05,856033.354,Low,8.74730171092858,19.69925825989369,not outlier,100M-1B
594,North America,NAM-XUSA,1978,North America,364168538.0,6412.997,1.7609969920026426e-05,856033.354,Low,8.766237912526144,19.713127337671455,not outlier,100M-1B
595,North America,NAM-XUSA,1979,North America,369229436.0,6576.415999999999,1.781119097990876e-05,856033.354,Low,8.791397242023322,19.72692878926721,not outlier,100M-1B
596,North America,NAM-XUSA,1980,North America,374396442.0,6431.812,1.7179148299705262e-05,856033.354,Low,8.769167046671821,19.740825801988393,not outlier,100M-1B
597,North America,NAM-XUSA,1981,North America,379564350.0,6302.383,1.660425432472781e-05,856033.354,Low,8.748841752382225,19.754534708277394,not outlier,100M-1B
598,North America,NAM-XUSA,1982,North America,384744466.0,6077.451,1.579607125525231e-05,856033.354,Low,8.712505172764049,19.768089949813128,not outlier,100M-1B
599,North America,NAM-XUSA,1983,North America,389995263.0,5974.829000000001,1.532026044121464e-05,856033.354,Low,8.695478111945421,19.78164515342449,not outlier,100M-1B
600,North America,NAM-XUSA,1984,North America,395240034.0,6257.666,1.5832571252131814e-05,856033.354,Low,8.741722342343785,19.795003821844823,not outlier,100M-1B
601,North America,NAM-XUSA,1985,North America,400471532.0,6274.321,1.5667333377394725e-05,856033.354,Low,8.744379918070079,19.808153243294797,not outlier,100M-1B
602,North America,NAM-XUSA,1986,North America,405669381.0,6232.909000000001,1.536450442632741e-05,856033.354,Low,8.737758862851475,19.82104905576992,not outlier,100M-1B
603,North America,NAM-XUSA,1987,North America,410877346.0,6482.676,1.5777642800486743e-05,856033.354,Low,8.777042912452224,19.833805302131918,not outlier,100M-1B
604,North America,NAM-XUSA,1988,North America,416201789.0,6756.725,1.6234252659591526e-05,856033.354,Low,8.818441573933695,19.846680772731474,not outlier,100M-1B
605,North America,NAM-XUSA,1989,North America,421643638.0,6899.366,1.636302644746652e-05,856033.354,Low,8.839329732656855,19.85967105789935,not outlier,100M-1B
606,North America,NAM-XUSA,1990,North America,427527961.0,6856.669,1.6037942837614777e-05,856033.354,Low,8.833122867057849,19.8735302523892,not outlier,100M-1B
607,North America,NAM-XUSA,1991,North America,433792302.0,6806.371,1.5690391389195285e-05,856033.354,Low,8.825761274680524,19.888076413000004,not outlier,100M-1B
608,North America,NAM-XUSA,1992,North America,440060880.0,6947.481,1.578754512330203e-05,856033.354,Low,8.84627835351979,19.902423641213993,not outlier,100M-1B
609,North America,NAM-XUSA,1993,North America,446185587.0,7058.75,1.5820210705282148e-05,856033.354,Low,8.86216491909544,19.916245540023766,not outlier,100M-1B
610,North America,NAM-XUSA,1994,North America,452083590.0,7213.853,1.5956900802349408e-05,856033.354,Low,8.88389709678004,19.929377656538687,not outlier,100M-1B
611,North America,NAM-XUSA,1995,North America,457858561.0,7272.752,1.5884276541899148e-05,856033.354,Low,8.892027530932175,19.942070877790908,not outlier,100M-1B
612,North America,NAM-XUSA,1996,North America,463530240.0,7525.793,1.6235818832445536e-05,856033.354,Low,8.92622433365996,19.954382185717773,not outlier,100M-1B
613,North America,NAM-XUSA,1997,North America,469106558.0,7684.338,1.6380794233108974e-05,856033.354,Low,8.94706963678822,19.96634050529431,not outlier,100M-1B
614,North America,NAM-XUSA,1998,North America,474677555.0,7782.692,1.6395744686095386e-05,856033.354,Low,8.95978605473767,19.97814630201618,not outlier,100M-1B
615,North America,NAM-XUSA,1999,North America,480238626.0,7902.185,1.6454705165677365e-05,856033.354,Low,8.975021121763081,19.9897936779166,not outlier,100M-1B
616,North America,NAM-XUSA,2000,North America,485805119.0,8186.537,1.68514836090066e-05,856033.354,Low,9.010368399017265,20.0013181137934,not outlier,100M-1B
617,North America,NAM-XUSA,2001,North America,491432288.0,8110.790000000001,1.650438971563871e-05,856033.354,Low,9.001073837921911,20.01283472407337,not outlier,100M-1B
618,North America,NAM-XUSA,2002,North America,497028237.0,8175.156,1.644807154085292e-05,856033.354,Low,9.008977392496295,20.024157399348294,not outlier,100M-1B
619,North America,NAM-XUSA,2003,North America,502587581.0,8338.506,1.6591150110412298e-05,856033.354,Low,9.028759260984563,20.03528047524764,not outlier,100M-1B
620,North America,NAM-XUSA,2004,North America,508166865.0,8436.113,1.6601068627329723e-05,856033.354,Low,9.040395467462211,20.046320427984153,not outlier,100M-1B
621,North America,NAM-XUSA,2005,North America,513798973.0,8510.443,1.656376023935727e-05,856033.354,Low,9.049166772410254,20.057342645752115,not outlier,100M-1B
622,North America,NAM-XUSA,2006,North America,519545237.0,8465.277,1.6293628344821108e-05,856033.354,Low,9.04384613965735,20.068464444596827,not outlier,100M-1B
623,North America,NAM-XUSA,2007,North America,525495111.0,8597.349,1.6360473808480398e-05,856033.354,Low,9.05932548706752,20.079851446620513,not outlier,100M-1B
624,North America,NAM-XUSA,2008,North America,531569985.0,8347.909,1.5704251999856614e-05,856033.354,Low,9.029886150625677,20.091345423465285,not outlier,100M-1B
625,North America,NAM-XUSA,2009,North America,537617445.0,7818.157999999999,1.4542232720889479e-05,856033.354,Low,8.964332155107972,20.102657798283577,not outlier,100M-1B
626,North America,NAM-XUSA,2010,North America,543593306.0,8046.602999999999,1.480261605723305e-05,856033.354,Low,8.993129562096959,20.113711927803433,not outlier,100M-1B
627,North America,NAM-XUSA,2011,North America,549552423.0,7985.4220000000005,1.4530773891247133e-05,856033.354,Low,8.985498128701382,20.124614730351087,not outlier,100M-1B
628,North America,NAM-XUSA,2012,North America,555486379.0,7819.506,1.4076863620088875e-05,856033.354,Low,8.964504537328374,20.135354648291532,not outlier,100M-1B
629,North America,NAM-XUSA,2013,North America,561345646.0,7953.7570000000005,1.4169090036907493e-05,856033.354,Low,8.981525393479428,20.145847400318644,not outlier,100M-1B
630,North America,NAM-XUSA,2014,North America,567078661.0,7980.825,1.4073576646185951e-05,856033.354,Low,8.984922361038596,20.156008585755465,not outlier,100M-1B
631,North America,NAM-XUSA,2015,North America,572637311.0,7831.697,1.3676539843908285e-05,856033.354,Low,8.966062174121923,20.165763110922356,not outlier,100M-1B
632,North America,NAM-XUSA,2016,North America,578186325.0,7681.408,1.3285350531249594e-05,856033.354,Low,8.946688318664469,20.175406738010558,not outlier,100M-1B
633,North America,NAM-XUSA,2017,North America,583669315.0,7623.678,1.3061639192048326e-05,856033.354,Low,8.939145371075725,20.184845140692218,not outlier,100M-1B
634,North America,NAM-XUSA,2018,North America,589049568.0,7817.815,1.3271913646492989e-05,856033.354,Low,8.964288287529985,20.19402089596952,not outlier,100M-1B
635,North America,NAM-XUSA,2019,North America,594346833.0,7724.573,1.2996742930402728e-05,856033.354,Low,8.952291273772417,20.202973602549093,not outlier,100M-1B
636,North America,NAM-XUSA,2020,North America,598250660.0,6938.628,1.159819531164412e-05,856033.354,Low,8.84500344975872,20.20952038964141,not outlier,100M-1B
637,North America,NAM-XUSA,2021,North America,600876352.0,7353.291,1.2237610908674935e-05,856033.354,Low,8.90303923138021,20.21389973589211,not outlier,100M-1B
638,North America,NAM-XUSA,2022,North America,604356251.0,7456.015,1.2337119021542148e-05,856033.354,Low,8.91691047907456,20.21967440321499,not outlier,100M-1B
639,North America,NAM-XUSA,2023,North America,608770557.0,7335.709000000001,1.2050039075723566e-05,856033.354,Low,8.900645655940249,20.22695200263274,not outlier,100M-1B
640,Oceania,OCE,1960,Oceania,15862687.0,100.299,6.322951464654128e-06,19635.857,Low,4.618076539537601,16.5794802427864,low outlier,10M-100M
641,Oceania,OCE,1961,Oceania,16216892.0,100.183,6.177694221556141e-06,19635.857,Low,4.6169307585527175,16.601564034665316,low outlier,10M-100M
642,Oceania,OCE,1962,Oceania,16560975.0,103.294,6.237193160426847e-06,19635.857,Low,4.647213833985771,16.622559642382726,low outlier,10M-100M
643,Oceania,OCE,1963,Oceania,16904643.0,109.55,6.480468117546167e-06,19635.857,Low,4.705467907303455,16.64309893504406,low outlier,10M-100M
644,Oceania,OCE,1964,Oceania,17254685.0,118.718,6.880334239657229e-06,19635.857,Low,4.785138977198449,16.663594316724787,low outlier,10M-100M
645,Oceania,OCE,1965,Oceania,17617234.0,129.477,7.349451111337909e-06,19635.857,Low,4.871196966019008,16.6843882422084,low outlier,10M-100M
646,Oceania,OCE,1966,Oceania,17986085.0,132.279,7.354518784938468e-06,19635.857,Low,4.892444675389185,16.705109016941886,low outlier,10M-100M
647,Oceania,OCE,1967,Oceania,18332230.0,138.611,7.561055038039562e-06,19635.857,Low,4.938859983785591,16.72417132544819,low outlier,10M-100M
648,Oceania,OCE,1968,Oceania,18670230.0,145.432,7.7895130376005e-06,19635.857,Low,4.986561156877223,16.742440888231936,low outlier,10M-100M
649,Oceania,OCE,1969,Oceania,19033792.0,153.719,8.076110109850943e-06,19635.857,Low,5.041610568395575,16.76172653627947,not outlier,10M-100M
650,Oceania,OCE,1970,Oceania,19494207.0,166.214,8.526327847036815e-06,19635.857,Low,5.119274429202685,16.785627953772096,not outlier,10M-100M
651,Oceania,OCE,1971,Oceania,20036080.0,170.642,8.516735808601284e-06,19635.857,Low,5.145410912350939,16.813045256174572,not outlier,10M-100M
652,Oceania,OCE,1972,Oceania,20494153.0,174.019,8.491153549990575e-06,19635.857,Low,5.1648945394586345,16.835650232708023,not outlier,10M-100M
653,Oceania,OCE,1973,Oceania,20866219.0,193.62,9.27911280908151e-06,19635.857,Low,5.271048939393843,16.853642141422313,not outlier,10M-100M
654,Oceania,OCE,1974,Oceania,21228272.0,190.731,8.984763338250047e-06,19635.857,Low,5.256093347984565,16.87084448322032,not outlier,10M-100M
655,Oceania,OCE,1975,Oceania,21555933.0,196.82,9.1306648615024e-06,19635.857,Low,5.287357526311695,16.886161696238297,not outlier,10M-100M
656,Oceania,OCE,1976,Oceania,21842496.0,194.206,8.891199980075536e-06,19635.857,Low,5.274055411211516,16.899368033807463,not outlier,10M-100M
657,Oceania,OCE,1977,Oceania,22114618.0,207.572,9.386189713971093e-06,19635.857,Low,5.340284305369343,16.911749441010453,not outlier,10M-100M
658,Oceania,OCE,1978,Oceania,22383482.0,213.847,9.553786135687021e-06,19635.857,Low,5.369926146893357,16.923833878765766,not outlier,10M-100M
659,Oceania,OCE,1979,Oceania,22653744.0,213.96,9.444796409811994e-06,19635.857,Low,5.370451964307236,16.935835738389162,not outlier,10M-100M
660,Oceania,OCE,1980,Oceania,22954479.0,227.388,9.906040559665938e-06,19635.857,Low,5.431045936997059,16.949023682392102,not outlier,10M-100M
661,Oceania,OCE,1981,Oceania,23307532.0,235.792,1.011655802939582e-05,19635.857,Low,5.467182118655382,16.96428717100525,not outlier,10M-100M
662,Oceania,OCE,1982,Oceania,23690694.0,241.296,1.0185265150949145e-05,19635.857,Low,5.490160119225628,16.980592912977748,not outlier,10M-100M
663,Oceania,OCE,1983,Oceania,24064500.0,230.603,9.582704814145317e-06,19635.857,Low,5.445024698982822,16.996248324996365,not outlier,10M-100M
664,Oceania,OCE,1984,Oceania,24421099.0,241.78,9.900455339868202e-06,19635.857,Low,5.492155683469657,17.01095807067738,not outlier,10M-100M
665,Oceania,OCE,1985,Oceania,24777603.0,251.882,1.0165712962630001e-05,19635.857,Low,5.532922976765679,17.025450738610665,not outlier,10M-100M
666,Oceania,OCE,1986,Oceania,25149865.0,252.363,1.0034367977720756e-05,19635.857,Low,5.534823243019139,17.04036312646402,not outlier,10M-100M
667,Oceania,OCE,1987,Oceania,25544583.0,264.348,1.034849541290222e-05,19635.857,Low,5.5810421720305,17.055935875627156,not outlier,10M-100M
668,Oceania,OCE,1988,Oceania,25956456.0,271.777,1.0470497205011346e-05,19635.857,Low,5.608654611564508,17.07193096128726,not outlier,10M-100M
669,Oceania,OCE,1989,Oceania,26377038.0,287.94,1.0916312893054936e-05,19635.857,Low,5.666219054101235,17.088004454829264,not outlier,10M-100M
670,Oceania,OCE,1990,Oceania,26839396.0,309.498,1.1531481557930737e-05,19635.857,Low,5.738177460128956,17.105381403347423,not outlier,10M-100M
671,Oceania,OCE,1991,Oceania,27315329.0,311.623,1.1408356091921866e-05,19635.857,Low,5.744997991736295,17.122958641013003,not outlier,10M-100M
672,Oceania,OCE,1992,Oceania,27746645.0,318.661,1.148466778596115e-05,19635.857,Low,5.767261059259458,17.138625525987106,not outlier,10M-100M
673,Oceania,OCE,1993,Oceania,28154391.0,322.915,1.1469436508145391e-05,19635.857,Low,5.78048113569467,17.153213921694302,not outlier,10M-100M
674,Oceania,OCE,1994,Oceania,28573082.0,328.045,1.1480910599703595e-05,19635.857,Low,5.7961945195275995,17.167975678780568,not outlier,10M-100M
675,Oceania,OCE,1995,Oceania,29025263.0,339.531,1.1697775141606814e-05,19635.857,Low,5.830506164029877,17.1836771811141,not outlier,10M-100M
676,Oceania,OCE,1996,Oceania,29498696.0,348.035,1.1798318135825395e-05,19635.857,Low,5.855172203707021,17.19985665084302,not outlier,10M-100M
677,Oceania,OCE,1997,Oceania,29964606.0,358.497,1.1964015145068152e-05,19635.857,Low,5.884705832202777,17.21552747648723,not outlier,10M-100M
678,Oceania,OCE,1998,Oceania,30420065.0,371.793,1.2221965995141693e-05,19635.857,Low,5.921023305811115,17.230613014418314,not outlier,10M-100M
679,Oceania,OCE,1999,Oceania,30880109.0,382.561,1.2388589690535094e-05,19635.857,Low,5.949498669436112,17.245622845290672,not outlier,10M-100M
680,Oceania,OCE,2000,Oceania,31352964.0,390.08,1.2441566928090116e-05,19635.857,Low,5.96891214263747,17.26081939792352,not outlier,10M-100M
681,Oceania,OCE,2001,Oceania,31847231.0,400.358,1.2571202815089325e-05,19635.857,Low,5.994853797105978,17.276461028827445,not outlier,10M-100M
682,Oceania,OCE,2002,Oceania,32366012.0,405.958,1.2542725375001407e-05,19635.857,Low,6.008709986014523,17.292619448714944,not outlier,10M-100M
683,Oceania,OCE,2003,Oceania,32894562.0,415.715,1.2637803172451422e-05,19635.857,Low,6.032402534900758,17.30881794372027,not outlier,10M-100M
684,Oceania,OCE,2004,Oceania,33419057.0,429.569,1.2854013205698773e-05,19635.857,Low,6.0651075897701645,17.324636894019726,not outlier,10M-100M
685,Oceania,OCE,2005,Oceania,33956166.0,434.553,1.2797469537638613e-05,19635.857,Low,6.076616488084137,17.340581044957247,not outlier,10M-100M
686,Oceania,OCE,2006,Oceania,34540357.0,440.741,1.2760175003402542e-05,19635.857,Low,6.090723737477831,17.357638995423535,not outlier,10M-100M
687,Oceania,OCE,2007,Oceania,35190038.0,448.667,1.2749829937665881e-05,19635.857,Low,6.108507308829216,17.37627361756655,not outlier,10M-100M
688,Oceania,OCE,2008,Oceania,35890356.0,453.682,1.2640777372060618e-05,19635.857,Low,6.119598273506821,17.39597921013478,not outlier,10M-100M
689,Oceania,OCE,2009,Oceania,36593542.0,452.965,1.237827701948065e-05,19635.857,Low,6.118020102558554,17.415382362042592,not outlier,10M-100M
690,Oceania,OCE,2010,Oceania,37254081.0,451.682,1.2124362965764745e-05,19635.857,Low,6.115189892219995,17.433272080678584,not outlier,10M-100M
691,Oceania,OCE,2011,Oceania,37890092.0,450.4,1.1887012573102224e-05,19635.857,Low,6.112353864383436,17.450200237465246,not outlier,10M-100M
692,Oceania,OCE,2012,Oceania,38550533.0,453.473,1.1763079903460739e-05,19635.857,Low,6.119138505912336,17.46748051001775,not outlier,10M-100M
693,Oceania,OCE,2013,Oceania,39233928.0,446.241,1.1373854792209436e-05,19635.857,Low,6.103097599212631,17.48505246611494,not outlier,10M-100M
694,Oceania,OCE,2014,Oceania,39918740.0,442.859,1.1094012486366053e-05,19635.857,Low,6.095506944429399,17.502356470834048,not outlier,10M-100M
695,Oceania,OCE,2015,Oceania,40615011.0,452.079,1.1130835345581957e-05,19635.857,Low,6.116066503214336,17.51964830992449,not outlier,10M-100M
696,Oceania,OCE,2016,Oceania,41347228.0,460.608,1.1139997099684651e-05,19635.857,Low,6.13471604606624,17.537515963887394,not outlier,10M-100M
697,Oceania,OCE,2017,Oceania,42093978.0,465.37,1.1055500622915706e-05,19635.857,Low,6.144979310497521,17.555415271797678,not outlier,10M-100M
698,Oceania,OCE,2018,Oceania,42815507.0,468.624,1.094519329176693e-05,19635.857,Low,6.151932374533335,17.572410931372623,not outlier,10M-100M
699,Oceania,OCE,2019,Oceania,43504533.0,470.051,1.0804644196502466e-05,19635.857,Low,6.154966368409311,17.588375720512413,not outlier,10M-100M
700,Oceania,OCE,2020,Oceania,44079302.0,449.667,1.020131852360094e-05,19635.857,Low,6.110728707579496,17.60150091052421,not outlier,10M-100M
701,Oceania,OCE,2021,Oceania,44558538.0,439.662,9.86706520757032e-06,19635.857,Low,6.088278141672319,17.612314365792646,not outlier,10M-100M
702,Oceania,OCE,2022,Oceania,45049682.0,433.029,9.612254310696356e-06,19635.857,Low,6.073111352144528,17.623276505367894,not outlier,10M-100M
703,Oceania,OCE,2023,Oceania,45563133.0,430.303,9.444104732657432e-06,19635.857,Low,6.066810859344886,17.634609482588328,not outlier,10M-100M
704,South America,SAM,1960,South America,148441131.0,199.141,1.3415486574270308e-06,43049.087,Low,5.299022118152275,18.815699020104418,not outlier,100M-1B
705,South America,SAM,1961,South America,152563386.0,201.756,1.3224404969617021e-06,43049.087,Low,5.3120032856526,18.843090720111203,not outlier,100M-1B
706,South America,SAM,1962,South America,156774162.0,215.63,1.3754179722548923e-06,43049.087,Low,5.3781908291312,18.87031687551768,not outlier,100M-1B
707,South America,SAM,1963,South America,161065586.0,219.379,1.3620476319503783e-06,43049.087,Low,5.395348791432492,18.897322212665827,not outlier,100M-1B
708,South America,SAM,1964,South America,165413056.0,230.148,1.3913532919674732e-06,43049.087,Low,5.44305819800658,18.923956279397,not outlier,100M-1B
709,South America,SAM,1965,South America,169787369.0,240.093,1.41408045494833e-06,43049.087,Low,5.485182751169624,18.95005744744963,not outlier,100M-1B
710,South America,SAM,1966,South America,174174977.0,251.989,1.4467577624540177e-06,43049.087,Low,5.533346009521444,18.975570972570704,not outlier,100M-1B
711,South America,SAM,1967,South America,178570548.0,267.328,1.4970441822242712e-06,43049.087,Low,5.59221011277653,19.000494313593176,not outlier,100M-1B
712,South America,SAM,1968,South America,182977286.0,287.605,1.5718071149005895e-06,43049.087,Low,5.665058971207019,19.024872588348725,not outlier,100M-1B
713,South America,SAM,1969,South America,187410584.0,311.235,1.6607119691809935e-06,43049.087,Low,5.74375610942106,19.04881240963131,not outlier,100M-1B
714,South America,SAM,1970,South America,191855152.0,337.826,1.7608388228219173e-06,43049.087,Low,5.825486701273803,19.072251233822197,not outlier,100M-1B
715,South America,SAM,1971,South America,196342424.0,346.539,1.7649726072445758e-06,43049.087,Low,5.8508768889233345,19.09537075917611,not outlier,100M-1B
716,South America,SAM,1972,South America,200916855.0,362.557,1.8045126179184918e-06,43049.087,Low,5.89593609348366,19.118401728704576,not outlier,100M-1B
717,South America,SAM,1973,South America,205568583.0,392.667,1.910150832727197e-06,43049.087,Low,5.975505374268945,19.141290278313516,not outlier,100M-1B
718,South America,SAM,1974,South America,210289337.0,416.53,1.9807471265174037e-06,43049.087,Low,6.034356397996796,19.163994940386264,not outlier,100M-1B
719,South America,SAM,1975,South America,215072893.0,411.658,1.9140394415022817e-06,43049.087,Low,6.022619162740386,19.186487570490698,not outlier,100M-1B
720,South America,SAM,1976,South America,219943056.0,419.329,1.90653438951944e-06,43049.087,Low,6.041037737965318,19.208879238995717,not outlier,100M-1B
721,South America,SAM,1977,South America,224941177.0,434.808,1.9329853510991455e-06,43049.087,Low,6.077201779386547,19.231349494878515,not outlier,100M-1B
722,South America,SAM,1978,South America,230063999.0,462.11,2.008615002819281e-06,43049.087,Low,6.13796460686186,19.25386808904966,not outlier,100M-1B
723,South America,SAM,1979,South America,235280219.0,494.336,2.101052107572205e-06,43049.087,Low,6.205236320175184,19.27628778726568,not outlier,100M-1B
724,South America,SAM,1980,South America,240599662.0,508.354,2.112862486066169e-06,43049.087,Low,6.233143256151406,19.298644960838867,not outlier,100M-1B
725,South America,SAM,1981,South America,246004194.0,489.719,1.9906937033764553e-06,43049.087,Low,6.195871662541889,19.320859146596767,not outlier,100M-1B
726,South America,SAM,1982,South America,251463263.0,490.87,1.9520545233678925e-06,43049.087,Low,6.1982144539357575,19.342807469240725,not outlier,100M-1B
727,South America,SAM,1983,South America,256993741.0,485.836,1.890458491749805e-06,43049.087,Low,6.187927310720856,19.364562292368472,not outlier,100M-1B
728,South America,SAM,1984,South America,262567860.0,491.463,1.8717561243024946e-06,43049.087,Low,6.199419330886423,19.386020124681146,not outlier,100M-1B
729,South America,SAM,1985,South America,268127334.0,501.803,1.8715100490276759e-06,43049.087,Low,6.220198443285405,19.406972556233345,not outlier,100M-1B
730,South America,SAM,1986,South America,273653737.0,529.759,1.935873435559917e-06,43049.087,Low,6.274308057575723,19.427374135245305,not outlier,100M-1B
731,South America,SAM,1987,South America,279159635.0,557.252,1.9961768469857754e-06,43049.087,Low,6.324810473338122,19.44729434820064,not outlier,100M-1B
732,South America,SAM,1988,South America,284663491.0,580.267,2.0384314053114736e-06,43049.087,Low,6.3652102037857,19.466818310797724,not outlier,100M-1B
733,South America,SAM,1989,South America,290157635.0,579.758,1.998079423276248e-06,43049.087,Low,6.364334146846213,19.48593490567662,not outlier,100M-1B
734,South America,SAM,1990,South America,295639581.0,598.211,2.0234469213376407e-06,43049.087,Low,6.395613789844921,19.504651641998212,not outlier,100M-1B
735,South America,SAM,1991,South America,301035778.0,605.973,2.012960067490715e-06,43049.087,Low,6.4084843090158214,19.52273968275865,not outlier,100M-1B
736,South America,SAM,1992,South America,306386107.0,618.012,2.0171019046891704e-06,43049.087,Low,6.428124658603312,19.54035665537726,not outlier,100M-1B
737,South America,SAM,1993,South America,311712466.0,652.646,2.093743661827115e-06,43049.087,Low,6.482565920506241,19.557591740729503,not outlier,100M-1B
738,South America,SAM,1994,South America,316983659.0,655.497,2.06792047914369e-06,43049.087,Low,6.486918124044672,19.574360784771702,not outlier,100M-1B
739,South America,SAM,1995,South America,322239767.0,689.45,2.1395559164490088e-06,43049.087,Low,6.53734355893136,19.590806447533936,not outlier,100M-1B
740,South America,SAM,1996,South America,327454410.0,719.745,2.198000631599373e-06,43049.087,Low,6.580285399276273,19.6068594002965,not outlier,100M-1B
741,South America,SAM,1997,South America,332642671.0,766.817,2.3052274012073454e-06,43049.087,Low,6.643551423504185,19.622579414749747,not outlier,100M-1B
742,South America,SAM,1998,South America,337868223.0,791.004,2.3411612757675647e-06,43049.087,Low,6.674566442306722,19.63816650760581,not outlier,100M-1B
743,South America,SAM,1999,South America,343039486.0,812.984,2.3699429167171737e-06,43049.087,Low,6.701940709789702,19.653356120953113,not outlier,100M-1B
744,South America,SAM,2000,South America,348018740.0,812.434,2.334454748040292e-06,43049.087,Low,6.7012647924520055,19.667766889736978,not outlier,100M-1B
745,South America,SAM,2001,South America,352811862.0,792.003,2.2448309858697437e-06,43049.087,Low,6.675827004729836,19.68144550681504,not outlier,100M-1B
746,South America,SAM,2002,South America,357458484.0,819.945,2.293818825684943e-06,43049.087,Low,6.710456115734587,19.69452978748108,not outlier,100M-1B
747,South America,SAM,2003,South America,361970821.0,820.536,2.2668567530751322e-06,43049.087,Low,6.711175758793479,19.70707416433157,not outlier,100M-1B
748,South America,SAM,2004,South America,366372163.0,856.859,2.338766660064182e-06,43049.087,Low,6.754439750319042,19.71916021626254,not outlier,100M-1B
749,South America,SAM,2005,South America,370696354.0,881.497,2.377948934453237e-06,43049.087,Low,6.782755389368246,19.730893835323766,not outlier,100M-1B
750,South America,SAM,2006,South America,374925359.0,909.106,2.4247652984177043e-06,43049.087,Low,6.813561076243701,19.742237524123595,not outlier,100M-1B
751,South America,SAM,2007,South America,379035649.0,943.891,2.4902433385625952e-06,43049.087,Low,6.851069576925778,19.75314082194756,not outlier,100M-1B
752,South America,SAM,2008,South America,383025005.0,987.699,2.578680209141959e-06,43049.087,Low,6.896389937473426,19.763610834830864,not outlier,100M-1B
753,South America,SAM,2009,South America,386904373.0,961.25,2.484464035768342e-06,43049.087,Low,6.869274292163856,19.77368812485367,not outlier,100M-1B
754,South America,SAM,2010,South America,390701115.0,1072.223,2.7443561301328764e-06,43049.087,Low,6.978421549555517,19.78345341643279,not outlier,100M-1B
755,South America,SAM,2011,South America,394477911.0,1089.016,2.7606514069174335e-06,43049.087,Low,6.993947654014538,19.793073706822128,not outlier,100M-1B
756,South America,SAM,2012,South America,398255314.0,1143.937,2.872370963517137e-06,43049.087,Low,7.043104892640522,19.802603852553638,not outlier,100M-1B
757,South America,SAM,2013,South America,402022549.0,1208.386,3.005766723796381e-06,43049.087,Low,7.097868071784017,19.812018739537418,not outlier,100M-1B
758,South America,SAM,2014,South America,405812430.0,1224.246,3.0167779730157604e-06,43049.087,Low,7.110896919144459,19.8214016182037,not outlier,100M-1B
759,South America,SAM,2015,South America,409619968.0,1195.139,2.9176775874363623e-06,43049.087,Low,7.086854148493257,19.830740382942615,not outlier,100M-1B
760,South America,SAM,2016,South America,413395033.0,1146.174,2.7725877393403514e-06,43049.087,Low,7.04505680571126,19.839914192561174,not outlier,100M-1B
761,South America,SAM,2017,South America,417045358.0,1130.036,2.7096237335412327e-06,43049.087,Low,7.030889305848276,19.848705548427887,not outlier,100M-1B
762,South America,SAM,2018,South America,420440406.0,1077.71,2.5632883629172406e-06,43049.087,Low,6.983521161756509,19.856813307952446,not outlier,100M-1B
763,South America,SAM,2019,South America,423548289.0,1084.626,2.5608083615703143e-06,43049.087,Low,6.989912058123327,19.864178091529944,not outlier,100M-1B
764,South America,SAM,2020,South America,426213551.0,979.441,2.298005302041652e-06,43049.087,Low,6.888002470444983,19.87045107440154,not outlier,100M-1B
765,South America,SAM,2021,South America,428331420.0,1079.731,2.5207840228017827e-06,43049.087,Low,6.985392943009212,19.87540780202408,not outlier,100M-1B
766,South America,SAM,2022,South America,430492814.0,1096.153,2.5462747910119586e-06,43049.087,Low,7.000473921835338,19.88044119179731,not outlier,100M-1B
767,South America,SAM,2023,South America,433024230.0,1108.965,2.5609767841397695e-06,43049.087,Low,7.012083762277719,19.88630424514005,not outlier,100M-1B
768,World,WLD,1960,World,3015470890.0,9387.011,3.11295029613103e-06,1513524.71,Moderate,9.147188728678792,21.827021837683205,not outlier,1B+
